"","Day","Plot","Daily_mean","Treatment"
"40",2016-06-25,"8A",2.54166666666667,"A"
"41",2016-06-26,"10A",3.8125,"A"
"42",2016-06-26,"10B",8.3125,"B"
"43",2016-06-26,"10M",5.58333333333333,"M"
"44",2016-06-26,"10T",6.75,"T"
"45",2016-06-26,"1A",4.64583333333333,"A"
"46",2016-06-26,"1B",12.375,"B"
"47",2016-06-26,"1M",8.58333333333333,"M"
"48",2016-06-26,"1T",10.1666666666667,"T"
"49",2016-06-26,"2A",8.9375,"A"
"50",2016-06-26,"3A",6.0625,"A"
"51",2016-06-26,"4A",2.75,"A"
"52",2016-06-26,"4B",7.77083333333333,"B"
"53",2016-06-26,"4M",5.97916666666667,"M"
"54",2016-06-26,"4T",5.5625,"T"
"55",2016-06-26,"5A",6.33333333333333,"A"
"56",2016-06-26,"6A",5.41666666666667,"A"
"57",2016-06-26,"7B",10.2708333333333,"B"
"58",2016-06-26,"7M",8.33333333333333,"M"
"59",2016-06-26,"7T",7.5,"T"
"60",2016-06-26,"8A",2.5,"A"
"61",2016-06-27,"10A",3.75,"A"
"62",2016-06-27,"10B",8.04166666666667,"B"
"63",2016-06-27,"10M",5.875,"M"
"64",2016-06-27,"10T",6.22916666666667,"T"
"65",2016-06-27,"1A",4.95833333333333,"A"
"66",2016-06-27,"1B",12.5833333333333,"B"
"67",2016-06-27,"1M",9.33333333333333,"M"
"68",2016-06-27,"1T",10.5208333333333,"T"
"69",2016-06-27,"2A",9.54166666666667,"A"
"70",2016-06-27,"3A",5.89583333333333,"A"
"71",2016-06-27,"4A",2.9375,"A"
"72",2016-06-27,"4B",8.125,"B"
"73",2016-06-27,"4M",6.625,"M"
"74",2016-06-27,"4T",5.8125,"T"
"75",2016-06-27,"5A",6.45833333333333,"A"
"76",2016-06-27,"6A",5.33333333333333,"A"
"77",2016-06-27,"7B",10.125,"B"
"78",2016-06-27,"7M",8.04166666666667,"M"
"79",2016-06-27,"7T",7.33333333333333,"T"
"80",2016-06-27,"8A",2.52083333333333,"A"
"81",2016-06-28,"10A",4.125,"A"
"82",2016-06-28,"10B",8.52083333333333,"B"
"83",2016-06-28,"10M",6.3125,"M"
"84",2016-06-28,"10T",6.52083333333333,"T"
"85",2016-06-28,"1A",5.58333333333333,"A"
"86",2016-06-28,"1B",12.5208333333333,"B"
"87",2016-06-28,"1M",9.85416666666667,"M"
"88",2016-06-28,"1T",10.8125,"T"
"89",2016-06-28,"2A",9.66666666666667,"A"
"90",2016-06-28,"3A",6.16666666666667,"A"
"91",2016-06-28,"4A",3.14583333333333,"A"
"92",2016-06-28,"4B",8,"B"
"93",2016-06-28,"4M",6.79166666666667,"M"
"94",2016-06-28,"4T",5.89583333333333,"T"
"95",2016-06-28,"5A",6.83333333333333,"A"
"96",2016-06-28,"6A",5.5625,"A"
"97",2016-06-28,"7B",10.0833333333333,"B"
"98",2016-06-28,"7M",8.25,"M"
"99",2016-06-28,"7T",7.125,"T"
"100",2016-06-28,"8A",2.75,"A"
"101",2016-06-29,"10A",4.375,"A"
"102",2016-06-29,"10B",9.77083333333333,"B"
"103",2016-06-29,"10M",7.45833333333333,"M"
"104",2016-06-29,"10T",7.6875,"T"
"105",2016-06-29,"1A",4.72916666666667,"A"
"106",2016-06-29,"1B",11.6875,"B"
"107",2016-06-29,"1M",8.4375,"M"
"108",2016-06-29,"1T",10.0416666666667,"T"
"109",2016-06-29,"2A",8.70833333333333,"A"
"110",2016-06-29,"3A",5.64583333333333,"A"
"111",2016-06-29,"4A",2.75,"A"
"112",2016-06-29,"4B",7.4375,"B"
"113",2016-06-29,"4M",5.72916666666667,"M"
"114",2016-06-29,"4T",5.41666666666667,"T"
"115",2016-06-29,"5A",6.54166666666667,"A"
"116",2016-06-29,"6A",5.45833333333333,"A"
"117",2016-06-29,"7B",11.0416666666667,"B"
"118",2016-06-29,"7M",8.72916666666667,"M"
"119",2016-06-29,"7T",7.625,"T"
"120",2016-06-29,"8A",2.79166666666667,"A"
"121",2016-06-30,"10A",4.25,"A"
"122",2016-06-30,"10B",8.16666666666667,"B"
"123",2016-06-30,"10M",6.08333333333333,"M"
"124",2016-06-30,"10T",6.5,"T"
"125",2016-06-30,"1A",5.52083333333333,"A"
"126",2016-06-30,"1B",11.7708333333333,"B"
"127",2016-06-30,"1M",9.9375,"M"
"128",2016-06-30,"1T",10.3333333333333,"T"
"129",2016-06-30,"2A",10.25,"A"
"130",2016-06-30,"3A",6.27083333333333,"A"
"131",2016-06-30,"4A",3.4375,"A"
"132",2016-06-30,"4B",8.08333333333333,"B"
"133",2016-06-30,"4M",7.14583333333333,"M"
"134",2016-06-30,"4T",5.60416666666667,"T"
"135",2016-06-30,"5A",7.125,"A"
"136",2016-06-30,"6A",5.8125,"A"
"137",2016-06-30,"7B",8.9375,"B"
"138",2016-06-30,"7M",7.79166666666667,"M"
"139",2016-06-30,"7T",6.95833333333333,"T"
"140",2016-06-30,"8A",2.91666666666667,"A"
"141",2016-07-01,"10A",3.91666666666667,"A"
"142",2016-07-01,"10B",7.83333333333333,"B"
"143",2016-07-01,"10M",5.97916666666667,"M"
"144",2016-07-01,"10T",6.41666666666667,"T"
"145",2016-07-01,"1A",5.04166666666667,"A"
"146",2016-07-01,"1B",10.9375,"B"
"147",2016-07-01,"1M",8.85416666666667,"M"
"148",2016-07-01,"1T",9.58333333333333,"T"
"149",2016-07-01,"2A",9.1875,"A"
"150",2016-07-01,"3A",5.83333333333333,"A"
"151",2016-07-01,"4A",3.14583333333333,"A"
"152",2016-07-01,"4B",7.02083333333333,"B"
"153",2016-07-01,"4M",6.27083333333333,"M"
"154",2016-07-01,"4T",5.35416666666667,"T"
"155",2016-07-01,"5A",6.5,"A"
"156",2016-07-01,"6A",5.58333333333333,"A"
"157",2016-07-01,"7B",9.52083333333333,"B"
"158",2016-07-01,"7M",7.4375,"M"
"159",2016-07-01,"7T",6.875,"T"
"160",2016-07-01,"8A",2.64583333333333,"A"
"161",2016-07-02,"10A",3.8125,"A"
"162",2016-07-02,"10B",6.70833333333333,"B"
"163",2016-07-02,"10M",5.14583333333333,"M"
"164",2016-07-02,"10T",5.64583333333333,"T"
"165",2016-07-02,"1A",6.47916666666667,"A"
"166",2016-07-02,"1B",11.1666666666667,"B"
"167",2016-07-02,"1M",10.25,"M"
"168",2016-07-02,"1T",10.1875,"T"
"169",2016-07-02,"2A",8.95833333333333,"A"
"170",2016-07-02,"3A",6.52083333333333,"A"
"171",2016-07-02,"4A",3.5,"A"
"172",2016-07-02,"4B",7,"B"
"173",2016-07-02,"4M",6.625,"M"
"174",2016-07-02,"4T",5.16666666666667,"T"
"175",2016-07-02,"5A",6.8125,"A"
"176",2016-07-02,"6A",5.9375,"A"
"177",2016-07-02,"7B",7.625,"B"
"178",2016-07-02,"7M",6.91666666666667,"M"
"179",2016-07-02,"7T",6.16666666666667,"T"
"180",2016-07-02,"8A",2.54166666666667,"A"
"181",2016-07-03,"10A",3.64583333333333,"A"
"182",2016-07-03,"10B",6.22916666666667,"B"
"183",2016-07-03,"10M",5.0625,"M"
"184",2016-07-03,"10T",5.3125,"T"
"185",2016-07-03,"1A",5.625,"A"
"186",2016-07-03,"1B",10.375,"B"
"187",2016-07-03,"1M",9.52083333333333,"M"
"188",2016-07-03,"1T",9.52083333333333,"T"
"189",2016-07-03,"2A",8.22916666666667,"A"
"190",2016-07-03,"3A",5.8125,"A"
"191",2016-07-03,"4A",3.125,"A"
"192",2016-07-03,"4B",6.70833333333333,"B"
"193",2016-07-03,"4M",6.1875,"M"
"194",2016-07-03,"4T",4.1875,"T"
"195",2016-07-03,"5A",6.58333333333333,"A"
"196",2016-07-03,"6A",6.02083333333333,"A"
"197",2016-07-03,"7B",7.75,"B"
"198",2016-07-03,"7M",6.72916666666667,"M"
"199",2016-07-03,"7T",6,"T"
"200",2016-07-03,"8A",2.5625,"A"
"201",2016-07-04,"10A",4.4375,"A"
"202",2016-07-04,"10B",8.33333333333333,"B"
"203",2016-07-04,"10M",7.20833333333333,"M"
"204",2016-07-04,"10T",6.83333333333333,"T"
"205",2016-07-04,"1A",5.04166666666667,"A"
"206",2016-07-04,"1B",11.3125,"B"
"207",2016-07-04,"1M",8.875,"M"
"208",2016-07-04,"1T",10.1666666666667,"T"
"209",2016-07-04,"2A",8.375,"A"
"210",2016-07-04,"3A",5.70833333333333,"A"
"211",2016-07-04,"4A",2.91666666666667,"A"
"212",2016-07-04,"4B",7.39583333333333,"B"
"213",2016-07-04,"4M",5.9375,"M"
"214",2016-07-04,"4T",4.6875,"T"
"215",2016-07-04,"5A",6.875,"A"
"216",2016-07-04,"6A",6.52083333333333,"A"
"217",2016-07-04,"7B",10.875,"B"
"218",2016-07-04,"7M",8.20833333333333,"M"
"219",2016-07-04,"7T",7.10416666666667,"T"
"220",2016-07-04,"8A",2.875,"A"
"221",2016-07-05,"10A",5.0625,"A"
"222",2016-07-05,"10B",9.97916666666667,"B"
"223",2016-07-05,"10M",8.375,"M"
"224",2016-07-05,"10T",8.1875,"T"
"225",2016-07-05,"1A",5.125,"A"
"226",2016-07-05,"1B",11.8958333333333,"B"
"227",2016-07-05,"1M",9.02083333333333,"M"
"228",2016-07-05,"1T",10.4375,"T"
"229",2016-07-05,"2A",9.60416666666667,"A"
"230",2016-07-05,"3A",6.04166666666667,"A"
"231",2016-07-05,"4A",3.52083333333333,"A"
"232",2016-07-05,"4B",7.9375,"B"
"233",2016-07-05,"4M",7.27083333333333,"M"
"234",2016-07-05,"4T",6,"T"
"235",2016-07-05,"5A",7.39583333333333,"A"
"236",2016-07-05,"6A",7.04166666666667,"A"
"237",2016-07-05,"7B",11.8541666666667,"B"
"238",2016-07-05,"7M",9.4375,"M"
"239",2016-07-05,"7T",7.97916666666667,"T"
"240",2016-07-05,"8A",3.47916666666667,"A"
"241",2016-07-06,"10A",4.60416666666667,"A"
"242",2016-07-06,"10B",7.79166666666667,"B"
"243",2016-07-06,"10M",6.29166666666667,"M"
"244",2016-07-06,"10T",6.72916666666667,"T"
"245",2016-07-06,"1A",5.875,"A"
"246",2016-07-06,"1B",12.1666666666667,"B"
"247",2016-07-06,"1M",10.0833333333333,"M"
"248",2016-07-06,"1T",10.875,"T"
"249",2016-07-06,"2A",10.25,"A"
"250",2016-07-06,"3A",6.14583333333333,"A"
"251",2016-07-06,"4A",3.625,"A"
"252",2016-07-06,"4B",7.625,"B"
"253",2016-07-06,"4M",7.22916666666667,"M"
"254",2016-07-06,"4T",5.875,"T"
"255",2016-07-06,"5A",7.33333333333333,"A"
"256",2016-07-06,"6A",7.10416666666667,"A"
"257",2016-07-06,"7B",9.375,"B"
"258",2016-07-06,"7M",8.20833333333333,"M"
"259",2016-07-06,"7T",7.10416666666667,"T"
"260",2016-07-06,"8A",3.625,"A"
"261",2016-07-07,"10A",4.77083333333333,"A"
"262",2016-07-07,"10B",7.72916666666667,"B"
"263",2016-07-07,"10M",6.33333333333333,"M"
"264",2016-07-07,"10T",6.64583333333333,"T"
"265",2016-07-07,"1A",7.02083333333333,"A"
"266",2016-07-07,"1B",13.1875,"B"
"267",2016-07-07,"1M",11.2916666666667,"M"
"268",2016-07-07,"1T",12.1666666666667,"T"
"269",2016-07-07,"2A",11.2083333333333,"A"
"270",2016-07-07,"3A",6.875,"A"
"271",2016-07-07,"4A",3.91666666666667,"A"
"272",2016-07-07,"4B",8.35416666666667,"B"
"273",2016-07-07,"4M",7.9375,"M"
"274",2016-07-07,"4T",6.125,"T"
"275",2016-07-07,"5A",8.04166666666667,"A"
"276",2016-07-07,"6A",7.72916666666667,"A"
"277",2016-07-07,"7B",9.77083333333333,"B"
"278",2016-07-07,"7M",8.64583333333333,"M"
"279",2016-07-07,"7T",7.4375,"T"
"280",2016-07-07,"8A",3.625,"A"
"281",2016-07-08,"10A",5.54166666666667,"A"
"282",2016-07-08,"10B",9.29166666666667,"B"
"283",2016-07-08,"10M",8.0625,"M"
"284",2016-07-08,"10T",7.5625,"T"
"285",2016-07-08,"1A",7.6875,"A"
"286",2016-07-08,"1B",13.8541666666667,"B"
"287",2016-07-08,"1M",12.3958333333333,"M"
"288",2016-07-08,"1T",13.1666666666667,"T"
"289",2016-07-08,"2A",12.125,"A"
"290",2016-07-08,"3A",7.75,"A"
"291",2016-07-08,"4A",4.41666666666667,"A"
"292",2016-07-08,"4B",9.5625,"B"
"293",2016-07-08,"4M",8.89583333333333,"M"
"294",2016-07-08,"4T",6.83333333333333,"T"
"295",2016-07-08,"5A",8.8125,"A"
"296",2016-07-08,"6A",8.54166666666667,"A"
"297",2016-07-08,"7B",10.8541666666667,"B"
"298",2016-07-08,"7M",9.75,"M"
"299",2016-07-08,"7T",8.125,"T"
"300",2016-07-08,"8A",4.20833333333333,"A"
"301",2016-07-09,"10A",6.29166666666667,"A"
"302",2016-07-09,"10B",11.4583333333333,"B"
"303",2016-07-09,"10M",9.54166666666667,"M"
"304",2016-07-09,"10T",9.20833333333333,"T"
"305",2016-07-09,"1A",7.33333333333333,"A"
"306",2016-07-09,"1B",13.0416666666667,"B"
"307",2016-07-09,"1M",12,"M"
"308",2016-07-09,"1T",13.1458333333333,"T"
"309",2016-07-09,"2A",12.4791666666667,"A"
"310",2016-07-09,"3A",8.10416666666667,"A"
"311",2016-07-09,"4A",4.58333333333333,"A"
"312",2016-07-09,"4B",10,"B"
"313",2016-07-09,"4M",9.10416666666667,"M"
"314",2016-07-09,"4T",7.35416666666667,"T"
"315",2016-07-09,"5A",9.20833333333333,"A"
"316",2016-07-09,"6A",8.875,"A"
"317",2016-07-09,"7B",12.1041666666667,"B"
"318",2016-07-09,"7M",10.3333333333333,"M"
"319",2016-07-09,"7T",8.60416666666667,"T"
"320",2016-07-09,"8A",4.5625,"A"
"321",2016-07-10,"10A",6.4375,"A"
"322",2016-07-10,"10B",8.02083333333333,"B"
"323",2016-07-10,"10M",6.77083333333333,"M"
"324",2016-07-10,"10T",7.08333333333333,"T"
"325",2016-07-10,"1A",6.5,"A"
"326",2016-07-10,"1B",11.2916666666667,"B"
"327",2016-07-10,"1M",10.6666666666667,"M"
"328",2016-07-10,"1T",10.9375,"T"
"329",2016-07-10,"2A",11.7291666666667,"A"
"330",2016-07-10,"3A",7.16666666666667,"A"
"331",2016-07-10,"4A",4.39583333333333,"A"
"332",2016-07-10,"4B",7.875,"B"
"333",2016-07-10,"4M",8.125,"M"
"334",2016-07-10,"4T",6.41666666666667,"T"
"335",2016-07-10,"5A",8.54166666666667,"A"
"336",2016-07-10,"6A",8.27083333333333,"A"
"337",2016-07-10,"7B",8.625,"B"
"338",2016-07-10,"7M",8.39583333333333,"M"
"339",2016-07-10,"7T",7.4375,"T"
"340",2016-07-10,"8A",4.04166666666667,"A"
"341",2016-07-11,"10A",7.89583333333333,"A"
"342",2016-07-11,"10B",8.04166666666667,"B"
"343",2016-07-11,"10M",8.4375,"M"
"344",2016-07-11,"10T",7.5625,"T"
"345",2016-07-11,"1A",7.85416666666667,"A"
"346",2016-07-11,"1B",13.25,"B"
"347",2016-07-11,"1M",12.3333333333333,"M"
"348",2016-07-11,"1T",12.8958333333333,"T"
"349",2016-07-11,"2A",12.7291666666667,"A"
"350",2016-07-11,"3A",7.6875,"A"
"351",2016-07-11,"4A",4.77083333333333,"A"
"352",2016-07-11,"4B",9.02083333333333,"B"
"353",2016-07-11,"4M",8.83333333333333,"M"
"354",2016-07-11,"4T",6.35416666666667,"T"
"355",2016-07-11,"5A",8.95833333333333,"A"
"356",2016-07-11,"6A",8.83333333333333,"A"
"357",2016-07-11,"7B",9.85416666666667,"B"
"358",2016-07-11,"7M",9.1875,"M"
"359",2016-07-11,"7T",7.83333333333333,"T"
"360",2016-07-11,"8A",4.02083333333333,"A"
"361",2016-07-12,"10A",8.47916666666667,"A"
"362",2016-07-12,"10B",10.2083333333333,"B"
"363",2016-07-12,"10M",9.54166666666667,"M"
"364",2016-07-12,"10T",8.64583333333333,"T"
"365",2016-07-12,"1A",8.75,"A"
"366",2016-07-12,"1B",14.625,"B"
"367",2016-07-12,"1M",13.375,"M"
"368",2016-07-12,"1T",14.1875,"T"
"369",2016-07-12,"2A",13.3958333333333,"A"
"370",2016-07-12,"3A",8.375,"A"
"371",2016-07-12,"4A",5,"A"
"372",2016-07-12,"4B",10.1041666666667,"B"
"373",2016-07-12,"4M",9.33333333333333,"M"
"374",2016-07-12,"4T",6.4375,"T"
"375",2016-07-12,"5A",9.70833333333333,"A"
"376",2016-07-12,"6A",9.60416666666667,"A"
"377",2016-07-12,"7B",11.4166666666667,"B"
"378",2016-07-12,"7M",10.4791666666667,"M"
"379",2016-07-12,"7T",8.625,"T"
"380",2016-07-12,"8A",4.8125,"A"
"381",2016-07-13,"10A",8.22916666666667,"A"
"382",2016-07-13,"10B",11.1041666666667,"B"
"383",2016-07-13,"10M",9.91666666666667,"M"
"384",2016-07-13,"10T",9.14583333333333,"T"
"385",2016-07-13,"1A",9.02083333333333,"A"
"386",2016-07-13,"1B",14.8333333333333,"B"
"387",2016-07-13,"1M",13.6666666666667,"M"
"388",2016-07-13,"1T",14.6666666666667,"T"
"389",2016-07-13,"2A",13.4375,"A"
"390",2016-07-13,"3A",9.0625,"A"
"391",2016-07-13,"4A",5.08333333333333,"A"
"392",2016-07-13,"4B",10.8541666666667,"B"
"393",2016-07-13,"4M",9.64583333333333,"M"
"394",2016-07-13,"4T",7.35416666666667,"T"
"395",2016-07-13,"5A",10.375,"A"
"396",2016-07-13,"6A",10.0416666666667,"A"
"397",2016-07-13,"7B",12.4791666666667,"B"
"398",2016-07-13,"7M",11.2916666666667,"M"
"399",2016-07-13,"7T",9.3125,"T"
"400",2016-07-13,"8A",5.3125,"A"
"401",2016-07-14,"10A",8.52083333333333,"A"
"402",2016-07-14,"10B",11.6875,"B"
"403",2016-07-14,"10M",10.2708333333333,"M"
"404",2016-07-14,"10T",9.66666666666667,"T"
"405",2016-07-14,"1A",9.10416666666667,"A"
"406",2016-07-14,"1B",14.6041666666667,"B"
"407",2016-07-14,"1M",13.5625,"M"
"408",2016-07-14,"1T",14.4791666666667,"T"
"409",2016-07-14,"2A",13.3541666666667,"A"
"410",2016-07-14,"3A",9.54166666666667,"A"
"411",2016-07-14,"4A",5.54166666666667,"A"
"412",2016-07-14,"4B",11,"B"
"413",2016-07-14,"4M",10.125,"M"
"414",2016-07-14,"4T",8.04166666666667,"T"
"415",2016-07-14,"5A",11.0208333333333,"A"
"416",2016-07-14,"6A",10.6458333333333,"A"
"417",2016-07-14,"7B",13.5833333333333,"B"
"418",2016-07-14,"7M",12.1875,"M"
"419",2016-07-14,"7T",10.125,"T"
"420",2016-07-14,"8A",5.70833333333333,"A"
"421",2016-07-15,"10A",10.6875,"A"
"422",2016-07-15,"10B",10.7083333333333,"B"
"423",2016-07-15,"10M",10.7916666666667,"M"
"424",2016-07-15,"10T",10.0208333333333,"T"
"425",2016-07-15,"1A",9.35416666666667,"A"
"426",2016-07-15,"1B",14.3541666666667,"B"
"427",2016-07-15,"1M",13.4166666666667,"M"
"428",2016-07-15,"1T",14.1666666666667,"T"
"429",2016-07-15,"2A",13.0625,"A"
"430",2016-07-15,"3A",9.85416666666667,"A"
"431",2016-07-15,"4A",5.6875,"A"
"432",2016-07-15,"4B",10.6666666666667,"B"
"433",2016-07-15,"4M",10.0833333333333,"M"
"434",2016-07-15,"4T",7.79166666666667,"T"
"435",2016-07-15,"5A",11.125,"A"
"436",2016-07-15,"6A",10.9791666666667,"A"
"437",2016-07-15,"7B",12.9375,"B"
"438",2016-07-15,"7M",11.8958333333333,"M"
"439",2016-07-15,"7T",10.1666666666667,"T"
"440",2016-07-15,"8A",5.8125,"A"
"441",2016-07-16,"10A",10.5833333333333,"A"
"442",2016-07-16,"10B",12.0625,"B"
"443",2016-07-16,"10M",11.7916666666667,"M"
"444",2016-07-16,"10T",10.6041666666667,"T"
"445",2016-07-16,"1A",9.45833333333333,"A"
"446",2016-07-16,"1B",14.7708333333333,"B"
"447",2016-07-16,"1M",13.8125,"M"
"448",2016-07-16,"1T",14.5,"T"
"449",2016-07-16,"2A",13.9166666666667,"A"
"450",2016-07-16,"3A",9.83333333333333,"A"
"451",2016-07-16,"4A",6,"A"
"452",2016-07-16,"4B",10.9583333333333,"B"
"453",2016-07-16,"4M",10.5416666666667,"M"
"454",2016-07-16,"4T",7.29166666666667,"T"
"455",2016-07-16,"5A",11.3958333333333,"A"
"456",2016-07-16,"6A",11.3125,"A"
"457",2016-07-16,"7B",13.0833333333333,"B"
"458",2016-07-16,"7M",12.1666666666667,"M"
"459",2016-07-16,"7T",10.4166666666667,"T"
"460",2016-07-16,"8A",6.25,"A"
"461",2016-07-17,"10A",9.9375,"A"
"462",2016-07-17,"10B",11.8125,"B"
"463",2016-07-17,"10M",10.9583333333333,"M"
"464",2016-07-17,"10T",10.1458333333333,"T"
"465",2016-07-17,"1A",9.70833333333333,"A"
"466",2016-07-17,"1B",15.1666666666667,"B"
"467",2016-07-17,"1M",14.3333333333333,"M"
"468",2016-07-17,"1T",15.0833333333333,"T"
"469",2016-07-17,"2A",14.2708333333333,"A"
"470",2016-07-17,"3A",9.60416666666667,"A"
"471",2016-07-17,"4A",5.8125,"A"
"472",2016-07-17,"4B",11.1041666666667,"B"
"473",2016-07-17,"4M",10.4791666666667,"M"
"474",2016-07-17,"4T",7.52083333333333,"T"
"475",2016-07-17,"5A",11.5,"A"
"476",2016-07-17,"6A",11.6041666666667,"A"
"477",2016-07-17,"7B",13.7083333333333,"B"
"478",2016-07-17,"7M",12.6875,"M"
"479",2016-07-17,"7T",10.8333333333333,"T"
"480",2016-07-17,"8A",6.60416666666667,"A"
"481",2016-07-18,"10A",9.75,"A"
"482",2016-07-18,"10B",12.6875,"B"
"483",2016-07-18,"10M",11.3958333333333,"M"
"484",2016-07-18,"10T",10.5208333333333,"T"
"485",2016-07-18,"1A",10.3125,"A"
"486",2016-07-18,"1B",15.5625,"B"
"487",2016-07-18,"1M",14.7916666666667,"M"
"488",2016-07-18,"1T",15.1666666666667,"T"
"489",2016-07-18,"2A",14.5416666666667,"A"
"490",2016-07-18,"3A",9.79166666666667,"A"
"491",2016-07-18,"4A",6.0625,"A"
"492",2016-07-18,"4B",10.9791666666667,"B"
"493",2016-07-18,"4M",10.625,"M"
"494",2016-07-18,"4T",8.20833333333333,"T"
"495",2016-07-18,"5A",11.6875,"A"
"496",2016-07-18,"6A",11.7708333333333,"A"
"497",2016-07-18,"7B",13.3958333333333,"B"
"498",2016-07-18,"7M",12.6666666666667,"M"
"499",2016-07-18,"7T",10.9166666666667,"T"
"500",2016-07-18,"8A",6.66666666666667,"A"
"501",2016-07-19,"10A",8.625,"A"
"502",2016-07-19,"10B",8.8125,"B"
"503",2016-07-19,"10M",8.16666666666667,"M"
"504",2016-07-19,"10T",8.58333333333333,"T"
"505",2016-07-19,"1A",9.04166666666667,"A"
"506",2016-07-19,"1B",13.5833333333333,"B"
"507",2016-07-19,"1M",13.1458333333333,"M"
"508",2016-07-19,"1T",13.0625,"T"
"509",2016-07-19,"2A",12.6875,"A"
"510",2016-07-19,"3A",8.5625,"A"
"511",2016-07-19,"4A",5.4375,"A"
"512",2016-07-19,"4B",8.66666666666667,"B"
"513",2016-07-19,"4M",8.72916666666667,"M"
"514",2016-07-19,"4T",6.8125,"T"
"515",2016-07-19,"5A",10.2916666666667,"A"
"516",2016-07-19,"6A",10.6458333333333,"A"
"517",2016-07-19,"7B",9.60416666666667,"B"
"518",2016-07-19,"7M",9.85416666666667,"M"
"519",2016-07-19,"7T",9.10416666666667,"T"
"520",2016-07-19,"8A",5.83333333333333,"A"
"521",2016-07-20,"10A",7.77083333333333,"A"
"522",2016-07-20,"10B",7.08333333333333,"B"
"523",2016-07-20,"10M",7.10416666666667,"M"
"524",2016-07-20,"10T",7.39583333333333,"T"
"525",2016-07-20,"1A",8.70833333333333,"A"
"526",2016-07-20,"1B",13.1041666666667,"B"
"527",2016-07-20,"1M",12.6458333333333,"M"
"528",2016-07-20,"1T",12.7083333333333,"T"
"529",2016-07-20,"2A",11.7708333333333,"A"
"530",2016-07-20,"3A",7.64583333333333,"A"
"531",2016-07-20,"4A",4.85416666666667,"A"
"532",2016-07-20,"4B",8.14583333333333,"B"
"533",2016-07-20,"4M",8,"M"
"534",2016-07-20,"4T",5.64583333333333,"T"
"535",2016-07-20,"5A",9.45833333333333,"A"
"536",2016-07-20,"6A",9.89583333333333,"A"
"537",2016-07-20,"7B",8.77083333333333,"B"
"538",2016-07-20,"7M",8.52083333333333,"M"
"539",2016-07-20,"7T",8.22916666666667,"T"
"540",2016-07-20,"8A",4.83333333333333,"A"
"541",2016-07-21,"10A",7,"A"
"542",2016-07-21,"10B",6.39583333333333,"B"
"543",2016-07-21,"10M",6.6875,"M"
"544",2016-07-21,"10T",6.625,"T"
"545",2016-07-21,"1A",7.83333333333333,"A"
"546",2016-07-21,"1B",11.6458333333333,"B"
"547",2016-07-21,"1M",11.25,"M"
"548",2016-07-21,"1T",11.2291666666667,"T"
"549",2016-07-21,"2A",10.3125,"A"
"550",2016-07-21,"3A",6.9375,"A"
"551",2016-07-21,"4A",4.16666666666667,"A"
"552",2016-07-21,"4B",6.95833333333333,"B"
"553",2016-07-21,"4M",6.89583333333333,"M"
"554",2016-07-21,"4T",4.70833333333333,"T"
"555",2016-07-21,"5A",8.75,"A"
"556",2016-07-21,"6A",9.3125,"A"
"557",2016-07-21,"7B",8.25,"B"
"558",2016-07-21,"7M",7.875,"M"
"559",2016-07-21,"7T",7.625,"T"
"560",2016-07-21,"8A",4.39583333333333,"A"
"561",2016-07-22,"10A",7.8125,"A"
"562",2016-07-22,"10B",8.375,"B"
"563",2016-07-22,"10M",8.16666666666667,"M"
"564",2016-07-22,"10T",7.72916666666667,"T"
